amenity,operator,Latitude,Longitude,Amenity_Type,Raw_Amenity,OSM_ID,name,addr:city,addr:postcode,addr:street,addr:street:corner,brand,brand:wikidata,brand:wikipedia,healthcare,dispensing,drive_through,access:covid19,addr:village,delivery:covid19,shop,takeaway:covid19,addr2:street,branch,opening_hours,source,source:url,addr:province,mapillary,wheelchair,addr:quarter,brand:facebook,brand:website,description,level,payment:cash,addr:state,addr:housenumber,check_date,contact:phone,payment:credit_cards,payment:debit_cards,payment:qr_code,email,phone,ref:vatin,website,source:name,is_in:city,is_in:zip,addr:housename,facebook,payment:gcash,addr:district,air_conditioning,source:feature,source:position,survey:date,source:ph,opening_hours:covid19,note,contributor:ph,official_name,ph:contributor,addr:street:es,addr:floor,addr:town,addr:unit,addr:municipality,addr:place,alt_name,name:abbr,source_ref,building,image,ele,addr:building,contact:facebook,contact:website,wpt_symbol,addr:country,FIXME,arivac:name,arivac:type_id,arivac:typetxt,roof:material,wall:material,contributor,old_name,fixme,name:en,payment:mastercard,payment:visa,wpt_description,addr:barangay,short_name,not:brand:wikidata,check_date:opening_hours,operational_status,backup_generator,capacity:persons,operator:type,survey:name,water_source,addr:suburb,mobile,addr:city_block,internet_access,payment:cards,addr:housewing,contact:mobile,level:ref,name:it,sym,time,cmt,is_in:town,atm,name:es,emergency,surveillance,surveillance:type,previously,opening_hours:drive_through,operator:wikidata,operator:wikipedia,payment:mastercard_debit,payment:visa_debit,addr:street_1,postal_code,contact:email,layer,addr:neighbourhood,delivery,smoking,wall:material_1,noname,bubbleid,old_addr:street,addr:city:es,name:fr,payment:coins,payment:cryptocurrencies,boutique,addr:subdistrict,admin_level,payment:contactless,strapline,old_addr:housenumber,addr:milestone,floor:material,addr:hamlet,name:ru,San,building:levels,building:material,money_transfer,parking,unisex,nohousenumber,building:use,start_date,addr:block_number,delivery:partner,indoor,room,currency:XBT,payment:lightning,payment:lightning_contactless,payment:onchain,payment:telephone_cards,payment:maya,payment:paymaya,payment:qr_ph,internet_access:ssid,addr:lot,outdoor_seating,name:ceb
pharmacy,,16.4544231,120.5893271,Pharmacy,pharmacy,10860730563,Aumed Pharmacy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pharmacy,,10.7811316,122.9670771,Pharmacy,pharmacy,10861668394,,,,Rizal Street,,,,,,,,,,,,,,,,,,,191768053632588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,name,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pharmacy,,17.0865760,120.9763873,Pharmacy,pharmacy,10865400368,Generika Drugstore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pharmacy,,17.0888540,120.9764028,Pharmacy,pharmacy,10865464274,CFB Pharmacy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pharmacy,,14.1784004,121.2417370,Pharmacy,pharmacy,10866616049,South Star Drug,,,,,South Star Drug,Q7568544,,pharmacy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pharmacy,,14.2904411,120.9776124,Pharmacy,pharmacy,10868025825,TGP,,,,,The Generics Pharmacy,Q61948677,,pharmacy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,The Generics Pharmacy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pharmacy,,14.3122727,120.9630534,Pharmacy,pharmacy,10868935018,JDCC Pharmacy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pharmacy,,14.7919759,121.0625522,Pharmacy,pharmacy,10870103798,Mercury Drug,,,,,Mercury Drug,Q6818610,,pharmacy,,,,,,,,,,,,,,,,,,,,,,,,2023-05-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pharmacy,,10.6990372,122.5478514,Pharmacy,pharmacy,10870237736,Farmacia Tupas,,,San Pedro Street,,,,,,,,,,,,,,,,,,,254193240375566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pharmacy,,10.6932028,122.5583654,Pharmacy,pharmacy,10870529751,FGC,,,Rizal Street,,,,,,,,,,,,,,,,,,,253479123831307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pharmacy,,15.3274643,120.6453685,Pharmacy,pharmacy,10880621790,Mercury Drug,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pharmacy,,15.3261269,120.6478536,Pharmacy,pharmacy,10880679960,Zy-jan Pharmacy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pharmacy,,15.3232445,120.6550144,Pharmacy,pharmacy,10880788389,Balut Pharmacy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pharmacy,,15.3231876,120.6545340,Pharmacy,pharmacy,10880788391,ACG Pharmacy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pharmacy,,15.3229515,120.6533622,Pharmacy,pharmacy,10880788393,N.A. Nucum Drug Store,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pharmacy,,11.0046440,124.6114030,Pharmacy,pharmacy,10893617306,Three sixty Pharmacy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pharmacy,,10.7673614,124.0058385,Pharmacy,pharmacy,10893618305,Rose Pharmacy,,,,,Rose Pharmacy,Q62663208,,pharmacy,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pharmacy,,15.2516494,120.6519856,Pharmacy,pharmacy,10893783707,Botika Dolores,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pharmacy,,15.2183011,120.6618232,Pharmacy,pharmacy,10894290391,Pacio Pharmacy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pharmacy,,11.0077808,124.6074588,Pharmacy,pharmacy,10895338017,TGP - The Generics Pharmacy,,6541,Real Street,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pharmacy,,11.0058598,124.6076362,Pharmacy,pharmacy,10895512911,OSCOR Mart,,6541,Aviles Street,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pharmacy,,10.3065172,123.8945541,Pharmacy,pharmacy,10895666990,Rose Pharmacy,,,Osmeña Boulevard,,Rose Pharmacy,Q62663208,,pharmacy,yes,,,,,,,,,,,,,,,,,,,,,,,2025-01-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pharmacy,,11.0046704,124.6062672,Pharmacy,pharmacy,10897763305,Luz Pharmacy,,,Ebony Street,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pharmacy,,13.6319302,123.4976072,Pharmacy,pharmacy,10901008005,Our lady of mt carmel / tgp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pharmacy,,10.2671320,123.8562006,Pharmacy,pharmacy,10901011104,La Nueva Pharmacy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pharmacy,,13.6981731,123.4902165,Pharmacy,pharmacy,10901095005,Farmacia Del St padre pio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pharmacy,,13.6214604,123.1944061,Pharmacy,pharmacy,10901377632,NISSI RAPHA DRUGMART,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pharmacy,,14.4594113,120.9404699,Pharmacy,pharmacy,10902633848,TGP,Bacoor,4102,E. Evangelista Road,,,,,pharmacy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,The Generics Pharmacy,TGP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pharmacy,,11.2452930,125.0012951,Pharmacy,pharmacy,10904432504,GMA Pharmacy,,,,,,,,pharmacy,,,,,,,,,,,,,,,,,,,,,,,,2023-05-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pharmacy,,11.2422542,125.0051168,Pharmacy,pharmacy,10904465283,Crux Med Enterprise Inc.,,,,,,,,pharmacy,,,,,,,,,,,,,,,,,,,,,,,,2023-05-17,,,,,,+63 538887820,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pharmacy,,11.2435718,125.0036185,Pharmacy,pharmacy,10904478181,YouthPlus Medical Center,,,,,,,,pharmacy,,,,,,,,,,,,,,,,,,,"Dermatology and Laser Center, Surgical Center, Pharmacy, Diagnostics and Laboratory, Multi-Specialty Clinic, Chemo Center, Nutritional Cafe",,,,,2023-05-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pharmacy,,11.2426725,124.9990533,Pharmacy,pharmacy,10904479487,Southstar Drug,,,,,Southstar Drug,Q7568544,,pharmacy,yes,,,,,,,,,,,,,,,,,,,3,,,,2023-05-17,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pharmacy,,11.2446361,125.0004099,Pharmacy,pharmacy,10904509085,Rose Pharmacy,,,,,Rose Pharmacy,Q62663208,,pharmacy,yes,,,,,,,,,,,,,,,,,,,,,,,2023-05-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pharmacy,,11.2457969,125.0008193,Pharmacy,pharmacy,10904512707,Generika,,,,,Generika,Q62564876,,pharmacy,yes,,,,,,,,,,,,,,,,,,,,,,,2023-05-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pharmacy,,11.2413207,125.0007434,Pharmacy,pharmacy,10904530123,Maureen Edise Pharmacy,,,,,,,,pharmacy,,,,,,,,,,,,,,,,,,,,1,,,,2023-05-17,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pharmacy,,11.2454495,124.9975234,Pharmacy,pharmacy,10904581612,PTC Pharmacy,,,,,,,,pharmacy,,,,,,,,,,,,,,,,,,,,1,,,,2023-05-17,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pharmacy,,11.2463541,125.0014608,Pharmacy,pharmacy,10904583861,RPhDrughouse,,,,,,,,pharmacy,,,,,,,,,,Mo-Sa 08:00-20:00; Su 08:00-18:00,survey,,,,yes,,,,,2,yes,,,2023-05-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pharmacy,,14.1791783,121.2407858,Pharmacy,pharmacy,10905852334,Generika,Los Baños,4030,,,Generika,Q62564876,,pharmacy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pharmacy,,13.7075537,123.2134384,Pharmacy,pharmacy,10907002505,Zoda pharmacy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pharmacy,,13.8216308,123.3240878,Pharmacy,pharmacy,10907228205,RRB DRUG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pharmacy,,13.6470609,123.1700623,Pharmacy,pharmacy,10907452905,Our lady of assumption pharmacy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pharmacy,,11.0060594,124.6069728,Pharmacy,pharmacy,10908306905,Rose Pharmacy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pharmacy,,14.1788618,121.2420803,Pharmacy,pharmacy,10908641837,TGP,Los Baños,4030,J. Aquino Street,,The Generics Pharmacy,Q61948677,,pharmacy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,The Generics Pharmacy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pharmacy,,15.1874054,120.5848170,Pharmacy,pharmacy,10911041335,Smiley's Drugstore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pharmacy,,14.7149859,121.0434763,Pharmacy,pharmacy,10911230448,,,,Doctor Villareal Street,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,name,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pharmacy,,14.6947502,120.9696029,Pharmacy,pharmacy,10915418646,TGP,,,,,The Generics Pharmacy,Q61948677,,pharmacy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,The Generics Pharmacy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pharmacy,,15.2100988,120.5785058,Pharmacy,pharmacy,10915476590,Old Mark Drugstore,,,,,,,,pharmacy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pharmacy,,15.0529526,120.7801992,Pharmacy,pharmacy,10915582856,Namaste Drugstore and Medical Services,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pharmacy,,15.0614106,120.7722726,Pharmacy,pharmacy,10915621378,OmniCare Pharmacy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pharmacy,,10.2729558,123.8486262,Pharmacy,pharmacy,10917695794,ThreeSixty Pharmacy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pharmacy,,17.1926472,120.4479598,Pharmacy,pharmacy,10920301667,Saint Joseph Drug,,,,,Saint Joseph Drug,Q120142261,,pharmacy,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pharmacy,,8.7444651,124.7770544,Pharmacy,pharmacy,10921035132,Elequin Pharmacy,,,"Brgy. 5, Rizal St. Balingasag",,,,,,,,,,,,,,,24/7,,,,,,Barangay 5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pharmacy,,13.6982035,123.4900517,Pharmacy,pharmacy,10921139305,St MARTIN DE PORRES & ST PAUL PHARMACY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pharmacy,,15.0389089,120.7894179,Pharmacy,pharmacy,10922054711,Botica Plus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pharmacy,,15.0390844,120.7898062,Pharmacy,pharmacy,10922054714,Kayap Drugstore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pharmacy,,15.0939822,120.7662530,Pharmacy,pharmacy,10922151496,422 Pharmacy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
